   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014  -2.5989058993360641E-014
  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014  -5.1978117986721282E-014
  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014  -7.7967176980081923E-014
  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013  -1.0395623597344256E-013
  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013  -1.2994529496680321E-013
  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013  -1.5593435396016385E-013
  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013  -1.8192341295352449E-013
  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013  -2.0791247194688513E-013
  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013  -2.3390153094024577E-013
